object_id,department_id
655814,4
655815,4
655819,4
655833,4
655944,4
655947,4
655949,4
655950,4
657683,9
657685,10
658681,3
659875,9
662317,4
663584,4
663608,4
665702,9
667298,3
669033,9
669035,4
669451,4
670765,9
671401,3
671456,9
675873,4
676034,3
676458,4
677108,4
677109,4
677110,4
677111,4
677112,4
677113,4
677114,4
677115,4
677116,4
677117,4
677118,4
677119,4
677910,1
678013,9
679069,4
679656,4
679658,4
679686,9
679844,9
680923,4
681017,1
681018,1
681021,4
681023,4
684606,1
685040,9
685337,1
686268,4
687431,4
687513,9
687836,3
687841,3
688224,10
688226,10
688593,4
688594,4
689627,3
689628,3
689957,4
690375,9
692597,9
693700,4
694642,1
694690,4
695495,9
695496,9
695500,9
695523,9
695524,9
695525,9
695526,9
695528,9
695529,9
695531,9
695533,9
695534,9
695535,9
695536,9
696713,8
696714,8
698529,1
698736,3
698738,3
698739,3
698749,9
698757,4
700412,3
700697,4
701452,3
701989,1
702565,10
702752,9
702950,4
705226,4
705667,4
706802,4
706803,4
707486,1
712013,9
712182,1
712209,3
712219,10
712220,10
712539,9
712946,9
716525,4
718431,3
718433,3
718434,3
719486,1
720560,7
720569,7
720570,7
720571,7
720572,7
720573,7
720574,7
724721,4
725889,4
725932,4
726543,9
727970,4
728021,4
728075,6
728108,4
728109,4
729894,4
733808,4
736275,9
740620,10
742651,1
742652,1
744263,4
744549,4
744945,4
745853,4
746743,4
747042,4
747199,1
747276,4
747297,4
747303,4
747607,9
747674,4
748346,4
748947,9
749431,10
749517,4
749639,9
750855,4
752037,4
752047,1
752049,4
753981,4
754093,4
754588,4
754594,4
754595,4
754596,4
755130,4
755136,4
759618,1
760930,4
761196,4
761207,4
761208,4
761209,4
761218,4
761234,4
761235,4
761270,4
761570,9
764086,1
764087,1
764089,1
764090,1
764091,1
764092,1
764093,1
764094,1
764095,1
764096,1
765275,3
765285,1
765918,4
766640,4
767842,10
768547,1
769294,9
769297,9
769369,4
770595,9
771516,7
772894,4
775492,4
778080,4
778160,4
778892,7
780292,9
782303,9
782304,9
782305,9
782306,9
782307,9
782308,9
785032,4
785222,1
785431,4
786045,3
786134,4
786261,4
786826,4
788887,4
788905,9
789381,4
789383,4
789384,4
812446,4
812449,4
812505,5
812918,4
813585,1
813594,1
814897,3
814971,4
815112,9
816272,10
816458,4
816514,9
816515,9
816519,9
816520,9
816522,9
816523,9
816618,9
816621,9
816624,9
816629,9
816630,9
816789,1
816791,1
817124,9
817303,4
817504,9
817649,4
818842,10
821719,4
821931,1
822083,9
822467,10
822544,4
822572,7
822573,7
822574,7
822575,7
822576,7
822577,7
822850,3
822852,3
823222,4
823225,4
823227,4
823228,4
823229,4
823230,4
823703,4
823704,4
824353,4
825586,10
825614,10
825644,3
825645,3
825657,3
825658,3
825664,3
825665,3
825667,3
825669,3
825673,3
825674,3
825675,3
825690,3
825693,3
825697,3
825698,3
825699,3
825700,3
825703,3
825704,3
825705,3
825706,3
825708,3
825709,3
825710,3
825711,3
825718,3
825720,3
825721,3
825724,3
826439,3
827290,7
828241,9
828497,9
828789,4
830723,4
830724,4
832687,3
834263,1
834269,1
835042,4
835145,10
838174,1
838176,1
838178,1
839033,1
839034,1
839035,1
839041,9
839044,9
839045,9
839209,4
839415,4
839876,4
840967,4
841439,4
841443,4
841475,10
843724,1
843725,1
843833,4
844289,4
844400,4
844401,4
844402,4
844403,4
844404,4
844405,4
844779,7
845334,1
846945,9
847010,4
847023,9
847024,9
848137,9
848284,4
848286,4
848290,4
848796,4
848826,4
848948,4
849199,4
850685,3
851638,1
852556,4
852668,9
853236,4
853449,1
853450,1
853894,3
853982,3
854635,4
855011,4
856229,1
856295,9
856309,4
856411,4
856622,3
856711,4
856712,4
856713,4
856714,4
856715,4
856716,4
856908,5
856989,4
856990,4
857029,3
857030,3
857031,3
857093,4
857624,4
857900,4
858236,3
858237,3
858238,3
858239,3
861087,4
861089,4
871987,4
872016,9
875633,4
875634,9
875661,4
875741,4
887796,3
887798,3
887799,3
887898,4
888197,4
888924,9
889125,4
889257,4
891354,4
892339,4
892457,4
892458,4
892461,4
894279,9
894493,4
895906,4
895946,4
