object_id,time_period_id
655814,13
655815,13
655819,3
655833,3
655944,3
655947,13
655949,13
655950,13
657683,6
657685,3
658681,6
659875,1
662317,3
663584,13
663608,13
665702,1
667298,3
669033,2
669035,3
669451,13
670765,4
671401,3
671456,2
675873,3
676034,2
676458,3
677108,3
677109,3
677110,3
677111,3
677112,3
677113,3
677114,3
677115,3
677116,3
677117,3
677118,3
677119,3
677910,2
678013,2
679069,3
679656,3
679658,3
679686,2
679844,6
680923,3
681017,3
681018,3
681021,2
681023,2
684606,2
685040,2
685337,2
686268,3
687431,13
687513,6
687836,13
687841,13
688224,3
688226,3
688593,3
688594,3
689627,3
689628,13
689957,3
690375,2
692597,8
693700,3
694642,2
694690,13
695495,2
695496,1
695500,2
695523,2
695524,2
695525,1
695526,2
695528,2
695529,2
695531,2
695533,2
695534,2
695535,1
695536,2
696713,2
696714,2
698529,2
698736,3
698738,3
698739,3
698749,3
698757,3
700412,3
700697,3
701452,4
701989,2
702565,3
702752,1
702950,3
705226,13
705667,3
706802,3
706803,3
707486,3
712013,4
712182,2
712209,13
712219,3
712220,3
712539,4
712946,4
716525,3
718431,3
718433,3
718434,3
719486,4
720560,3
720569,3
720570,3
720571,3
720572,3
720573,3
720574,3
724721,13
725889,3
725932,13
726543,1
727970,13
728021,3
728075,13
728108,3
728109,3
729894,3
733808,3
736275,2
740620,2
742651,1
742652,1
744263,3
744549,3
744945,3
745853,3
746743,3
747042,3
747199,1
747276,13
747297,3
747303,3
747607,4
747674,3
748346,3
748947,6
749431,3
749517,13
749639,3
750855,13
752037,3
752047,3
752049,13
753981,3
754093,13
754588,3
754594,3
754595,3
754596,3
755130,3
755136,3
759618,2
760930,13
761196,3
761207,3
761208,3
761209,3
761218,3
761234,3
761235,3
761270,3
761570,6
764086,4
764087,1
764089,4
764090,4
764091,1
764092,1
764093,1
764094,1
764095,1
764096,4
765275,1
765285,2
765918,3
766640,13
767842,1
768547,2
769294,6
769297,4
769369,13
770595,9
771516,15
772894,3
775492,13
778080,3
778160,3
778892,3
780292,2
782303,1
782304,2
782305,2
782306,2
782307,2
782308,2
785032,3
785222,3
785431,13
786045,3
786134,3
786261,13
786826,3
788887,3
788905,2
789381,3
789383,3
789384,3
812446,3
812449,3
812505,2
812918,13
813585,2
813594,2
814897,2
814971,13
815112,2
816272,4
816458,3
816514,4
816515,4
816519,4
816520,4
816522,4
816523,4
816618,4
816621,4
816624,4
816629,4
816630,4
816789,2
816791,2
817124,4
817303,3
817504,1
817649,3
818842,2
821719,3
821931,3
822083,6
822467,2
822544,3
822572,13
822573,13
822574,13
822575,13
822576,13
822577,13
822850,2
822852,2
823222,13
823225,13
823227,13
823228,13
823229,13
823230,13
823703,3
823704,3
824353,13
825586,6
825614,4
825644,2
825645,4
825657,4
825658,4
825664,1
825665,1
825667,1
825669,1
825673,2
825674,4
825675,4
825690,4
825693,1
825697,1
825698,1
825699,1
825700,1
825703,4
825704,4
825705,1
825706,1
825708,4
825709,1
825710,1
825711,1
825718,2
825720,2
825721,2
825724,1
826439,2
827290,3
828241,4
828497,1
828789,3
830723,3
830724,3
832687,12
834263,2
834269,3
835042,3
835145,1
838174,2
838176,2
838178,2
839033,5
839034,5
839035,5
839041,2
839044,2
839045,2
839209,3
839415,3
839876,3
840967,13
841439,3
841443,3
841475,2
843724,3
843725,2
843833,3
844289,13
844400,3
844401,3
844402,3
844403,3
844404,3
844405,3
844779,1
845334,2
846945,1
847010,3
847023,2
847024,2
848137,2
848284,3
848286,13
848290,13
848796,13
848826,3
848948,3
849199,3
850685,1
851638,2
852556,13
852668,2
853236,13
853449,1
853450,1
853894,1
853982,13
854635,3
855011,3
856229,3
856295,2
856309,3
856411,13
856622,2
856711,3
856712,3
856713,3
856714,3
856715,3
856716,3
856908,1
856989,3
856990,13
857029,2
857030,2
857031,2
857093,3
857624,3
857900,3
858236,1
858237,1
858238,1
858239,2
861087,3
861089,3
871987,13
872016,2
875633,13
875634,4
875661,13
875741,13
887796,8
887798,9
887799,6
887898,3
888197,3
888924,1
889125,13
889257,3
891354,13
892339,13
892457,3
892458,3
892461,3
894279,3
894493,13
895906,13
895946,13
